timestamp,student_name,uga_id,q01_age,q02_siblings,q03_campus,q04_roommates,q05_class_standing,q06_major,q07_minor,q08_credit_hours,q09_working,q10_work_hours,q11_transfer,q12_ap_calculus,q13_ap_calculus_score,q14_ap_statistics,q15_ap_statistics_score,q16_college_calculus,q17_college_statistics,q18_math_strength,q19_math_anxiety,q20_statistics_strength,q21_statistics_anxiety,q22_r_experience,q23_r_proficiency,q24_study_hours,q25_sleep_hours,q26_graduation_year,q27_expected_grade,q28_grade_confidence,q29_day_off,q30_music_artist,q31_movie,q32_travel_destination,q33_section,q34_ai_frequency,q35_ai_agent_familiarity,q36_ai_methods,q37_ai_uses,q38_ai_skill,q39_ai_paid,q40_ai_subscriptions,q41_ai_bias_concern,q42_ai_wrong_answers_concern,q43_ai_privacy_concern,q44_ai_jobs_concern,q45_ai_overreliance_concern,q46_ai_oversight_concern,q47_ai_disclosure,q48_ai_coursework_ethics,q49_ai_ethical_objections,q50_ai_harm_responsibility
8/17/2026 12:23:57,,,22,2,Off-campus,0,Junior,Finance,Economic,13,Yes,20,Yes,No,,No,,Yes,Yes,6,6,6,6,No,,8,7,2027,A,7,Soccer,Obito,wild robot,Vietnam,11:35AM,Daily,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Math/Statistics, Coding, Summarizing readings",6,Yes,"Chat GPT Plus/Pro, Gemini Advanced",4,4,4,4,4,4,6,6,none,The user
8/17/2026 12:23:59,,,20,2,Off-campus,4,Junior,Management Information Systems,Law,16,Yes,8,No,Yes,Did not pass,No,,No,No,3,5,5,3,Yes,3,17,6,2028,A,6,Fellowship with friends!,Jason Aldean,The Odd Life of Timothy Green,"Cape Town, South Africa",11:35AM,Rarely,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Studying or as a tutor, Math/Statistics",3,No,,6,7,6,3,7,1,6,3,I feel that it can be an odd resource & untrustworthy.,The company that built the AI tool
8/17/2026 12:24:05,,,21,1,Off-campus,3,Senior,Economics,Economics,15,No,,Yes,No,,No,,Yes,Yes,5,5,4,4,No,,8,7,2027,B,5,Workout,Layton Giordani,Star Wars,"Lisbon, Portugal ",11:35AM,Daily,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",5,No,I don't pay for any AI subscribtions currently.,1,4,6,2,5,6,7,7,If AI can be used to launch cyberattacks. ,The company that built the AI tool
8/17/2026 12:24:05,,,20,1,Off-campus,2,Senior,Risk Management and Insurance,,13,No,,No,No,,No,,No,No,3,5,3,5,Yes,4,6,7,2027,B+,5,Go to a coffee shop,Ethel Cain,13 going on 30,Seoul!,11:35AM,A few times a month,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Studying or as a tutor, Math/Statistics, Summarizing readings",5,No,,4,5,5,6,7,6,5,4,using it can prevent understanding of material,The company that built the AI tool
8/17/2026 12:24:08,,,20,1,Off-campus,2,Junior,Economics,"Law, Jurisprudence, and the State",12,Yes,15,No,No,,Yes,Did not pass,No,No,4,5,3,5,Yes,4,12,6.5,2027,A,5,Workout and hangout with my friends.,Jack Johnson,The Shawshank Redemption,Switzerlad ,11:35AM,Daily,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Studying or as a tutor, Math/Statistics, Coding",6,Yes,"Chat GPT Plus/Pro, Gemini Advanced",1,5,3,2,5,5,7,7,I just use it as a tutor or to generate additional problems. The purpose for me is to learn more efficiently. ,The company that built the AI tool
8/17/2026 12:24:08,,,19,1,Off-campus,3,Sophomore,Management,-,15,Maybe,,No,No,,Yes,Passed,No,No,5,2,4,3,Yes,5,6,7,2029,A-,5,ride my horses,Cody Johnson,How to Lose A Guy in 10 Days,the lake ,11:35AM,Daily,I’ve never heard the term,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics",4,No,,6,7,7,5,7,7,7,7,"Recently, I saw in the news that a teenager committed suicide after AI affirmed his decision in doing so. I believe this kind of experience with AI should motion a major sensory reform.",The company that built the AI tool
8/17/2026 12:24:10,,,21,2,Off-campus,3,Senior,Marketing,,12,Yes,20,Yes,No,,No,,No,Yes,5,3,3,4,Yes,4,5,8,2027,B+,4,DJ,Feng,Tenet,New York,11:35AM,Weekly,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",4,No,,7,7,7,7,7,7,7,5,,The user
8/17/2026 12:24:10,,,21,1,Off-campus,1,Senior,Risk Management and Insurance,risk management and insurance ,12,Yes,6,Yes,No,,No,,No,No,3,4,4,3,Yes,4,10,9,2027,B+,6,beach and sushi,red hot chili peppers,interstellar ,tokyo,11:35AM,A few times a month,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",6,Yes,Chat GPT Plus/Pro,5,5,7,5,2,4,7,6,takes away human creativity to an extent ,Not sure
8/17/2026 12:24:16,,,21,3,Off-campus,4,Senior,Management,N/A I also am a French Major,16,Yes,16,No,Yes,Passed,No,,No,Yes,6,3,4,4,No,,5,7,2027,A,5,Fish,Eric Church,Truman Show,"Beaufort, NC",11:35AM,Weekly,I’ve never heard the term,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Summarizing readings",4,Yes,"Chat GPT Plus/Pro, Claude Pro/Max",4,4,4,4,4,4,7,3,I don't want something to do the work that i should know how to do myself.,The company that built the AI tool
8/17/2026 12:24:19,,,20,1,Off-campus,3,Junior,Marketing,,15,Yes,5,No,No,,Yes,Passed,No,No,4,4,5,4,Yes,4,5,7,2028,A-,4,"Spend time with my friends and family, listen to music, and go for a long walk ",Caamp,The Hangover,Montana,11:35AM,Weekly,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",4,No,Chat GPT Plus/Pro,5,6,6,7,6,5,6,5,Relying on it too much and becoming dependent on it instead of retaining information,The company that built the AI tool
8/17/2026 12:24:19,,,21,2,Off-campus,1,Senior,Real Estate,Sports management ,12,Maybe,,Yes,No,,No,,No,Yes,3,4,4,4,No,,15,8,2027,A,4,I love to play volleyball. ,Olivia Dean,Fast and Furious Franchise ,Switzerland ,11:35AM,Weekly,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",5,No,None,7,7,7,7,7,7,7,7,,The company that built the AI tool
8/17/2026 12:24:21,,,21,1,Off-campus,3,Senior,Management,N/A,14,Yes,15,No,No,,No,,Yes,Yes,5,2,5,3,Yes,2,3,7,2027,A,5,Hike,Billy Joel,Knives Out,"Rome, Italy",11:35AM,A few times a month,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor",6,No,,3,6,7,6,6,4,7,4,"I see an issue when people use AI to just ""get the answer."" It is okay to use AI to learn processes and steps but not for it to just do your work for you.",The company that built the AI tool
8/17/2026 12:24:21,,,20,1,Off-campus,4,Junior,Risk Management and Insurance,Sport Management,15,No,,No,No,,No,,No,No,4,3,2,5,No,,3,8,2028,B+,6,Play basketball,Noah Kahan,Fight Club,Costa Rica,11:35AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",4,Yes,Chat GPT Plus/Pro,3,5,3,5,3,4,5,4,None,The company that built the AI tool
8/17/2026 12:24:30,,,20,1,Off-campus,4,Junior,Management,Sociology,13,Yes,6,No,Yes,Passed,No,,No,No,6,2,1,6,Yes,1,10,7,2028,A,3,walk!,noah kahan,how to lose a guy in 10 days,the beach,11:35AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",3,No,,3,6,3,3,4,2,2,6,I worry I will overly rely on it and lose some of my analytical thinking skills.,Not sure
8/17/2026 12:24:30,,,20,2,Off-campus,3,Junior,Management,,15,Yes,12,No,No,,Yes,Passed,No,No,5,4,4,4,Yes,2,15,7,2028,A,5,go hiking,kings of Leon,the odyssey ,Dominican Republic,11:35AM,Weekly,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Summarizing readings",6,No,,2,5,7,5,6,4,7,5,Knowing that AI needs data centers which is destroying our environment ,The company that built the AI tool
8/17/2026 12:24:38,,,20,3,Off-campus,3,Senior,Management Information Systems,N/A,15,Maybe,,No,Yes,Passed,No,,No,No,4,4,3,5,Yes,3,10,7,2027,A,5,going on a walk with a friend ,Flipturn,Pitch Perfect,Italy,11:35AM,Daily,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",4,No,,5,6,7,5,6,3,6,6,outsourcing creativity to AI,Not sure
8/17/2026 12:24:40,,,20,0,Off-campus,1,Junior,Accounting,German,12,No,,No,Yes,Passed,No,,No,No,5,2,3,3,Yes,2,5,7,2028,A,5,Golf,Drake,Seven,Beach,11:35AM,Daily,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Brainstorming, Studying or as a tutor, Summarizing readings",4,No,,4,4,4,4,4,4,4,4,none,Not sure
8/17/2026 12:24:41,,,21,2,Off-campus,1,Senior,Management Information Systems,N/A,12,No,,Yes,Yes,Did not pass,No,,Yes,No,5,3,4,2,No,,20,8,2027,A,6,Video games,Mastodon,Inglorious Basterds,Colorado,11:35AM,Weekly,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding",7,No,None right now,1,6,7,7,5,7,7,7,lack of privacy and use of personal data is a real problem.,The company that built the AI tool
8/17/2026 12:24:46,,,21,0,Off-campus,0,Senior,Risk Management and Insurance,Intl Affairs,12,Maybe,,No,Yes,Did not pass,No,,No,Yes,4,2,4,2,No,,3,8,2027,A,4,Golf,Future,Invictus,South Africa,11:35AM,Daily,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",7,Yes,"Chat GPT Plus/Pro, Claude Pro/Max",1,1,1,1,1,1,4,7,None,The company that built the AI tool
8/17/2026 12:24:46,,,20,1,Off-campus,3,Junior,Accounting,International business co major and sustainability certificate,12,Yes,12,No,Yes,Passed,No,,No,No,7,1,6,1,No,,5,6,2027,A,6,Spend time outside with friends,Beyonce,Birdcage,Hong Kong,11:35AM,Rarely,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)",Studying or as a tutor,2,No,,7,7,7,7,7,7,7,6,"I think using AI for things like studying or brainstorming is fine, but once it is used to produce final outcomes, I fear that it is unreliable and promotes laziness. I also have strong feelings about its water use.",Not sure
8/17/2026 12:24:47,,,21,1,Off-campus,2,Junior,Accounting,NA,12,Maybe,,No,No,,Yes,Passed,No,No,5,5,4,5,No,,7,7,2028,A,4,Hang with friends ,Drake,Avengers,Italy,11:35AM,Weekly,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics",6,No,None,4,7,7,7,7,7,7,7,Learn the information rather than have AI do my homework,Not sure
8/17/2026 12:24:47,,,21,1,Off-campus,1,Senior,Economics,N/A,12,Yes,28,Yes,Yes,Did not take the exam,No,,Yes,No,5,4,5,4,Yes,2,5,6,2028,A-,4,yoga/ go to the gym,Drake,Interstellar ,Anywhere with a beach,11:35AM,Rarely,I’ve never heard the term,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Brainstorming, Studying or as a tutor, Summarizing readings",4,No,N/A,2,7,5,7,6,6,7,5,,The government/regulators
8/17/2026 12:24:54,,,21,1,Off-campus,2,Senior,Marketing,,13,Yes,5,No,No,,Yes,Passed,No,No,6,7,2,5,No,,10,7,2027,A,4,Read by the pool.,Treaty Oak Revival,Elf,France,11:35AM,Weekly,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",7,No,,5,7,5,7,5,5,7,7,,Not sure
8/17/2026 12:24:56,,,20,3,Off-campus,3,Junior,Marketing,N/A,12,Yes,20,No,No,,No,,No,Yes,1,6,2,6,Yes,4,10,7,2028,A,3,Hike,Joni Mitchell,The Blues Brothers,"Italy, or the upper East Coast of the US.",11:35AM,Rarely,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Studying or as a tutor, Math/Statistics",4,No,,5,6,7,7,7,7,7,3,"I disagree with it down to the fundamental level. Without getting too conspiratorial about it, AI seems like it will only make us as a population all the more slow, intellectually. Think of the book ""Fahrenheit 451"" - in that book, the main fear is that someone will burn books. What Bradbury got wrong about that fear is that the books won't be burned, no one will have the attention span or reading comprehension to read them. Honestly, how far away are we from ""Reading"" being a college degree? I'd argue not far, probably in my kids generation.",The company that built the AI tool
8/17/2026 12:24:59,,,20,2,Off-campus,3,Junior,Real Estate,Spanish,12,Maybe,,No,Yes,Passed,No,,No,No,6,3,3,4,No,,2,7,2028,A,6,"Be outside, go for a walk or swim",Chris Stapleton ,Ferris brûlées day off,South of France ,11:35AM,Daily,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor",5,No,,5,6,3,3,6,6,4,7,,The company that built the AI tool
8/17/2026 12:25:02,,,21,2,Off-campus,3,Senior,Management Information Systems,N/A,12,Maybe,,Yes,No,,No,,No,No,5,3,3,5,Yes,5,25,7,2027,A-,5,"Play games, watch sports, hang with friends",Daniel Caesar,Django Unchained,Perdido Key,11:35AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Studying or as a tutor, Math/Statistics, Coding",5,No,,6,6,6,5,4,7,7,6,"The lack of regulation compared to the amount AI has already majorly impacted lives, becoming part of people's everyday routine, is pretty alarming.",The government/regulators
8/17/2026 12:25:03,,,20,1,Off-campus,2,Junior,Economics,None,15,Yes,30,No,Yes,Did not take the exam,No,,Yes,No,4,5,4,5,Yes,4,8,6,2028,A-,4,Sleep,Ariana Grande,Interstellar,Anywhere with nice beaches,11:35AM,A few times a month,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Brainstorming, Summarizing readings",4,No,,6,6,6,5,6,5,6,3,I think using AI is not really ethical especially for learning in an educational environment.,Not sure
8/17/2026 12:25:04,,,21,1,Off-campus,3,Senior,Management Information Systems,MIS,16,Maybe,,No,No,,No,,No,No,3,5,3,5,No,,6,7,2027,A-,3,"sleep, watch tv ","gracie abrams, conan gray, sabrina sterling ",letter to Julittee,"Chicago, New york,  Dubai, Singapore",11:35AM,A few times a month,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor",4,No,none ,4,6,7,6,7,3,6,3,I try to not overly rely and use AI for everything. I only use AI when there is no other option and I am authorized/allowed to do so,The company that built the AI tool
8/17/2026 12:25:06,,,21,0,Off-campus,1,Senior,Risk Management and Insurance,N/A,16,Yes,20,Yes,Yes,Did not take the exam,Yes,Passed,No,Yes,6,3,6,2,No,,12,9,2027,A,3,Hang out with friends,Dave Matthews Band,District 9,Downtown Athens,11:35AM,Daily,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",5,No,,6,5,4,3,7,2,1,7,"Using AI is not inherently immoral or unethical, but it can be used in immoral or unethical ways",The user
8/17/2026 12:25:16,,,22,2,Off-campus,2,5th year or beyond,Management Information Systems,none,15,Maybe,,Yes,No,,No,,No,Yes,5,4,6,2,Yes,4,10,9,2026,B,5,Play guitar or go to the gym,Alice In Chains,The Oddysey right now,Greece,11:35AM,Weekly,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",7,Yes,Chat GPT Plus/Pro,4,6,3,6,6,3,6,6,Not fully learning the material the way I should be,The user
8/17/2026 12:25:17,,,20,1,Off-campus,5,Junior,Real Estate,,12,Yes,5,No,No,,No,,No,No,1,6,2,6,Yes,4,6,7,2028,A,5,Play football or basketball.,Drake,Good Will Hunting,"Siesta Key, Florida",11:35AM,Daily,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",7,Yes,"Chat GPT Plus/Pro, Claude Pro/Max",6,5,2,2,7,7,7,3,"I sometimes use AI to automate simple tasks that don't need to be automated. I believe that optimization has been taken to an extreme, and it creates laziness.",Not sure
8/17/2026 12:25:24,,,24,4,Off-campus,1,5th year or beyond,Management,n/a,12,Yes,20,Yes,No,,No,,No,No,2,6,2,6,No,,5,7,2027,B-,4,"read, drink cofee, hang out with friends, watch a movie, ",Mumford and Sons,The Secret Life of Walter Mitty,Japan,11:35AM,A few times a month,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Studying or as a tutor, Summarizing readings",2,No,n/a,6,7,7,7,7,7,7,4,im not sure,The company that built the AI tool
8/17/2026 12:25:26,,,20,2,Off-campus,3,Junior,Risk Management and Insurance,Certificate: Data Analytics in Public Policy,15,No,,No,Yes,Did not pass,No,,No,No,3,4,3,3,Yes,3,5,7,2028,B+,6,Play Basketball,John Summit,Interstellar,"Crete, Greece",11:35AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",4,Yes,Claude Pro/Max,3,4,2,2,1,2,5,7,None,The company that built the AI tool
8/17/2026 12:25:27,,,20,1,Off-campus,4,Junior,Management Information Systems,Sports Management,15,Yes,10,No,Yes,Passed,Yes,Passed,No,No,5,2,6,2,No,,6,7,2027,A,6,Send ,(WS)Panic,Goodfellas,Beach,11:35AM,Weekly,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",7,Yes,Claude Pro/Max,3,5,6,6,6,1,7,5,Degradation of critical thinking in future generations,The company that built the AI tool
8/17/2026 12:25:29,,,23,2,Off-campus,0,Senior,Management Information Systems,None,15,Yes,20,Yes,No,,No,,No,No,3,5,4,4,No,,5,7,2027,B-,4,Lifting/Bodybuilding ,King Gizzard and the Lizard Wizard (Pre 2020),Ford Vs Ferrari,The beach,11:35AM,Weekly,I’ve never heard the term,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Brainstorming, Studying or as a tutor, Math/Statistics, Coding",5,No,,5,6,2,6,7,6,7,5,None,The company that built the AI tool
8/17/2026 12:25:30,,,19,3,Off-campus,3,Sophomore,Finance,n/a,15,Maybe,,No,Yes,Passed,Yes,Passed,No,No,5,3,4,3,Yes,2,5,8,2029,A,4,Hangout or play sports with friends,Tory Lanez,Se7en,beach,11:35AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",5,No,,2,5,5,5,2,5,4,6,none,Not sure
8/17/2026 12:25:34,,,23,2,Off-campus,1,5th year or beyond,Risk Management and Insurance,none,12,Maybe,,Yes,No,,No,,No,No,3,6,2,6,No,,8,7,2027,B,4,gym,Kingfishr,Braveheart,Hawaii ,11:35AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Studying or as a tutor, Math/Statistics, Summarizing readings",4,No,none,3,6,4,5,3,4,7,7,none,The company that built the AI tool
8/17/2026 12:25:43,,,20,0,Off-campus,3,Junior,Finance,N/A,12,Yes,20,Yes,No,,No,,No,No,5,3,5,3,Yes,4,5,7,2028,A,5,Golf,Led Zeppelin,The Big Lebowski,Florida (gulf coast),11:35AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",5,No,,5,5,6,6,6,6,6,6,none,The company that built the AI tool
8/17/2026 12:25:53,,,22,1,Off-campus,0,Senior,Risk Management and Insurance,,12,Yes,20,Yes,No,,No,,No,No,1,7,4,4,No,,15,7,2027,B,4,Work,Bladee,Shrek,"CDMX, Mexico",11:35AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Brainstorming, Studying or as a tutor, Math/Statistics",5,Yes,Chat GPT Plus/Pro,3,4,4,5,5,5,6,7,,The government/regulators
8/17/2026 12:25:56,,,21,2,Off-campus,1,Senior,Management Information Systems,"Nothing, going for data analytics area of emphasis",13,Yes,13,No,No,,No,,Yes,No,4,4,5,3,Yes,3,10,7,2027,A-,4,Go Hiking,Miracle Musical,Fantastic Mr. Fox,Anywhere in the Alps,11:35AM,Rarely,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Brainstorming, Coding",5,No,,6,6,7,4,7,6,7,4,"It seems like its in support of an ideal that I don't really like. There are correct ways to use it of course, but its also very good at the incorrect ways to use its such as a shortcut in everything. ",The company that built the AI tool
8/17/2026 12:25:58,,,19,0,On-campus,2,Sophomore,Finance,N/A,15,Maybe,,No,Yes,Passed,No,,No,No,4,6,5,5,Yes,4,15,6,2029,A,6,Hangout with friends & go on walks  ,Morgan Wallen ,Lord of the Rings- any of the 3,"Paris, France ",11:35AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Brainstorming, Studying or as a tutor, Summarizing readings",5,No,N/A,4,5,6,5,3,6,7,6,none personally ,The company that built the AI tool
8/17/2026 12:26:06,,,20,1,Off-campus,0,Junior,Marketing,n/a,15,Yes,20,Yes,No,,No,,No,Yes,5,2,5,3,Yes,4,2,7,2027,B+,6,Work out,Jane remover,Twilight,Florida,11:35AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",7,No,,7,7,7,4,1,4,7,7,none,Not sure
8/17/2026 12:27:27,,,20,3,Off-campus,2,Junior,Marketing,Major in Psychology,15,Yes,18,No,Yes,Did not take the exam,Yes,Passed,No,Yes,5,4,5,3,Yes,5,7,8,2028,A,7,Golf,Beetles,Interstellar,"Lake Rabun, GA",11:35AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",6,No,NA,2,4,4,6,6,6,7,7,Bad for environment,The government/regulators
8/17/2026 12:27:28,,,20,0,Off-campus,4,Junior,Finance,n/a,15,Maybe,,No,No,,No,,No,No,4,3,5,2,Yes,2,6,7,2028,A,7,Golf,Widespread Panic,Shawshank Redemption,Greece,11:35AM,Daily,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",5,Yes,Chat GPT Plus/Pro,3,4,4,4,4,4,5,6,,Not sure
8/17/2026 12:27:39,,,20,4,Off-campus,2,Junior,Marketing,N/A,15,Yes,12,Yes,No,,No,,Yes,Yes,2,6,3,5,Yes,2,3,8,2028,B,3,Movies,Lynyrd Skynyrd,No Country For Old Men,The lake,11:35AM,A few times a month,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics",4,No,N/A,4,3,3,4,5,4,5,5,N/A,The user
8/17/2026 12:27:52,,,20,1,Off-campus,1,Junior,Finance,Statistics - Haven't declared yet,15,Yes,12,No,Yes,Passed,Yes,Passed,No,No,6,3,5,3,Yes,3,15,7,2028,A-,5,"Golfing, making music, relaxing",Pearl Jam ,Interstellar,Deer valley,11:35AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Claude in Excel",5,No,na,6,5,2,4,3,2,6,5,None?,Not sure
8/17/2026 12:38:54,,,21,1,Off-campus,2,Senior,Management Information Systems,N/A,12,No,,Yes,Yes,Passed,Yes,Passed,No,No,4,3,4,2,No,,3,8,2027,A-,6,play guitar,smashing pumpkins,interstellar,Colombia,11:35AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Coding",5,No,,6,6,7,5,4,5,6,6,"in terms of morals, i would say things like AI taking priority over human intelligence",The company that built the AI tool
